state,year,first_name,last_name,party,sex,died,status,win_margin,region,outcome,election_age,death_age,lived_after
Arkansas,1938,Carl,Bailey,Democrat,Male,1948-10-23,Challenger,81.52982649323636,South,Win,44.07392197125257,54.039698836413415,9.96577686516085
Arkansas,1940,Homer,Adkins,Democrat,Male,1964-02-26,Challenger,83.49720148326358,South,Win,50.05612594113621,73.36344969199179,23.307323750855577
Arkansas,1942,Homer,Adkins,Democrat,Male,1964-02-26,Challenger,100,South,Win,52.054757015742645,73.36344969199179,21.308692676249144
Arkansas,1944,Ben,Laney,Democrat,Male,1977-07-01,Challenger,71.92254303805058,South,Win,48.34496919917864,80.99657768651609,32.65160848733744
Arkansas,1946,Ben,Laney,Democrat,Male,1977-07-01,Incumbent,68.27985962329622,South,Win,50.34360027378508,80.99657768651609,30.652977412731005
Arkansas,1948,Charles,Black,Republican,Male,2002-01-11,Challenger,-78.30278665907946,South,Lose,35.32101300479124,88.50376454483231,53.18275154004107
Arkansas,1948,Sidney,Mcmath,Democrat,Male,2003-10-04,Challenger,78.30278665907946,South,Win,36.394250513347025,91.30458590006845,54.91033538672142
Arkansas,1950,Sidney,Mcmath,Democrat,Male,2003-10-04,Incumbent,68.2711988419363,South,Win,38.392881587953454,91.30458590006845,52.91170431211499
Arkansas,1950,Jefferson,Speck,Republican,Male,1993-01-30,Challenger,-68.2711988419363,South,Lose,33.86447638603696,76.10130047912389,42.23682409308692
Arkansas,1952,Francis,Cherry,Democrat,Male,1965-07-15,Challenger,74.82430334232245,South,Win,44.167008898015055,56.85694729637235,12.68993839835729
Arkansas,1952,Jefferson,Speck,Republican,Male,1993-01-30,Challenger,-74.82430334232245,South,Lose,35.865845311430526,76.10130047912389,40.23545516769336
Arkansas,1954,Orval,Faubus,Democrat,Male,1994-12-14,Challenger,24.20499813502424,South,Win,44.82683093771389,84.93360711841204,40.106776180698155
Arkansas,1954,Pratt,Remmel,Republican,Male,1991-05-14,Challenger,-24.20499813502424,South,Lose,39.0280629705681,75.5482546201232,36.5201916495551
Arkansas,1956,Orval,Faubus,Democrat,Male,1994-12-14,Incumbent,61.29690335127766,South,Win,46.82819986310746,84.93360711841204,38.105407255304584
Arkansas,1958,Orval,Faubus,Democrat,Male,1994-12-14,Incumbent,64.94217215200462,South,Win,48.82683093771389,84.93360711841204,36.106776180698155
Arkansas,1960,Henry,Britt,Republican,Male,1995-02-17,Challenger,-38.42387762598196,South,Lose,41.40999315537303,75.69336071184121,34.28336755646817
Arkansas,1960,Orval,Faubus,Democrat,Male,1994-12-14,Incumbent,38.42387762598196,South,Win,50.82819986310746,84.93360711841204,34.105407255304584
Arkansas,1962,Orval,Faubus,Democrat,Male,1994-12-14,Incumbent,46.542591174064896,South,Win,52.82683093771389,84.93360711841204,32.106776180698155
Arkansas,1962,Willis,Ricketts,Republican,Male,2003-01-12,Challenger,-46.542591174064896,South,Lose,37.89185489390828,78.07802874743327,40.186173853524984
Arkansas,1964,Orval,Faubus,Democrat,Male,1994-12-14,Incumbent,14.006925090786254,South,Win,54.82819986310746,84.93360711841204,30.105407255304584
Arkansas,1964,Winthrop,Rockefeller,Republican,Male,1973-02-22,Challenger,-14.006925090786254,South,Lose,52.51471594798083,60.813141683778234,8.2984257357974
Arkansas,1966,James,Johnson,Democrat,Male,2010-02-13,Challenger,-8.716707451461957,South,Lose,42.209445585215605,85.4839151266256,43.27446954140999
Arkansas,1966,Winthrop,Rockefeller,Republican,Male,1973-02-22,Challenger,8.716707451461957,South,Win,54.51334702258727,60.813141683778234,6.299794661190965
Arkansas,1968,Marion,Crank,Democrat,Male,1994-12-19,Challenger,-4.867525463376587,South,Lose,53.713894592744694,79.83299110198494,26.119096509240247
Arkansas,1968,Winthrop,Rockefeller,Republican,Male,1973-02-22,Incumbent,4.867525463376587,South,Win,56.51471594798083,60.813141683778234,4.298425735797399
Arkansas,1970,Dale,Bumpers,Democrat,Male,2016-01-01,Challenger,31.33030104917964,South,Win,45.23203285420944,90.3874058863792,45.15537303216975
Arkansas,1970,Winthrop,Rockefeller,Republican,Male,1973-02-22,Incumbent,-31.33030104917964,South,Lose,58.51334702258727,60.813141683778234,2.299794661190965
Arkansas,1972,Len,Blaylock,Republican,Male,2012-03-25,Challenger,-50.87652703647296,South,Lose,53.91101984941821,93.29500342231348,39.383983572895275
Arkansas,1972,Dale,Bumpers,Democrat,Male,2016-01-01,Incumbent,50.87652703647296,South,Win,47.233401779603014,90.3874058863792,43.15400410677618
Arkansas,1976,Leon,Griffith,Republican,Male,2010-07-13,Challenger,-66.50628303010873,South,Lose,40.79671457905544,74.48049281314168,33.68377823408624
Arkansas,1978,A.,Lowe,Republican,Male,2010-08-14,Challenger,-26.728902688301147,South,Lose,42.666666666666664,74.43942505133471,31.772758384668034
Arkansas,1980,Frank,White,Republican,Male,2003-05-21,Challenger,3.8672110140954175,South,Win,47.422313483915126,69.96030116358658,22.537987679671456
Arkansas,1982,Frank,White,Republican,Male,2003-05-21,Incumbent,-9.420270576714287,South,Lose,49.42094455852156,69.96030116358658,20.539356605065024
Arkansas,1986,Frank,White,Republican,Male,2003-05-21,Challenger,-27.759584902317577,South,Lose,53.42094455852156,69.96030116358658,16.539356605065024
California,1851,John,Bigler,Democrat,Male,1871-11-29,Challenger,0.9649944452915662,West,Win,46.822724161533195,66.88843258042436,20.06570841889117
California,1853,John,Bigler,Democrat,Male,1871-11-29,Challenger,1.931836029527247,West,Win,48.824093086926766,66.88843258042436,18.064339493497606
California,1855,John,Bigler,Democrat,Male,1871-11-29,Challenger,-5.096500894743755,West,Lose,50.822724161533195,66.88843258042436,16.06570841889117
California,1857,John,Weller,Democrat,Male,1875-08-17,Challenger,43.185032882744935,West,Win,45.70294318959617,63.48254620123203,17.779603011635867
California,1859,Milton,Latham,Democrat,Male,1882-03-04,Challenger,29.09402812193011,West,Win,32.45448323066393,54.78165639972622,22.327173169062284
California,1861,Leland,Stanford,Republican,Male,1893-06-21,Challenger,26.2256861927985,West,Win,37.659137577002056,69.28405201916496,31.6249144421629
California,1867,George,Gurham,Republican,Male,1909-02-11,Challenger,-10.575644775325712,West,Lose,35.3347022587269,76.60232717316906,41.267624914442166
California,1867,Henry,Haight,Democrat,Male,1878-09-02,Challenger,10.575644775325712,West,Win,42.46132785763176,53.28678986995209,10.825462012320328
California,1871,Newton,Booth,Republican,Male,1892-07-14,Challenger,4.213953256009532,West,Win,45.84804928131417,66.53798767967146,20.689938398357288
California,1871,Henry,Haight,Democrat,Male,1878-09-02,Challenger,-4.213953256009532,West,Lose,46.46132785763176,53.28678986995209,6.825462012320329
California,1875,William,Irwin,Democrat,Male,1886-03-15,Challenger,32.51823205610196,West,Win,48.31759069130732,58.67488021902806,10.35728952772074
California,1875,Timothy,Phelps,Republican,Male,1899-06-11,Challenger,-32.51823205610196,West,Lose,50.874743326488705,74.47227926078028,23.59753593429158
California,1879,Hugh,Glenn,Democrat,Male,1883-02-17,Challenger,-17.574300245649233,West,Lose,55.34565366187543,58.63107460643395,3.2854209445585214
California,1879,George,Perkins,Republican,Male,1923-02-26,Challenger,17.574300245649233,West,Win,40.20260095824778,83.50992470910336,43.30732375085558
California,1882,Morris,Estee,Republican,Male,1903-10-27,Challenger,-14.897795007252846,West,Lose,48.95003422313484,69.92197125256673,20.971937029431896
California,1882,George,Stoneman,Democrat,Male,1894-09-05,Challenger,14.897795007252846,West,Win,60.24366872005476,72.0766598220397,11.832991101984941
California,1886,Washington,Bartlett,Democrat,Male,1887-09-12,Challenger,0.3863284618928873,West,Win,62.68309377138946,63.53456536618754,0.8514715947980835
California,1886,John,Swift,Republican,Male,1891-03-10,Challenger,-0.3863284618928873,West,Lose,57.68377823408624,62.026009582477755,4.342231348391513
California,1890,Henry,Markham,Republican,Male,1923-10-09,Challenger,3.2788170671816985,West,Win,49.96851471594798,82.89117043121149,32.92265571526352
California,1890,E.,Pond,Democrat,Male,1910-04-22,Challenger,-3.2788170671816985,West,Lose,57.16084873374401,76.61875427789185,19.457905544147845
California,1894,James,Budd,Democrat,Male,1908-07-30,Challenger,0.5415794720722786,West,Win,43.46885694729637,57.19917864476386,13.730321697467488
California,1894,Morris,Estee,Republican,Male,1903-10-27,Challenger,-0.5415794720722786,West,Lose,60.95003422313484,69.92197125256673,8.971937029431896
California,1898,Henry,Gage,Republican,Male,1924-08-28,Challenger,6.877510220989507,West,Win,45.86173853524983,71.67145790554414,25.809719370294317
California,1898,James,Maguire,Democrat,Male,1920-06-20,Challenger,-6.877510220989507,West,Lose,45.700205338809035,67.32101300479124,21.620807665982205
California,1902,Franklin,Lane,Democrat,Male,1921-05-18,Challenger,-0.878617100115477,West,Lose,38.30527036276523,56.837782340862425,18.532511978097194
California,1902,George,Pardee,Republican,Male,1941-09-01,Challenger,0.878617100115477,West,Win,45.27857631759069,84.10130047912389,38.822724161533195
California,1906,Theodore,Bell,Democrat,Male,1922-09-04,Challenger,-3.3843601662204605,West,Lose,34.27789185489391,50.10814510609172,15.83025325119781
California,1906,James,Gillett,Republican,Male,1937-04-20,Challenger,3.3843601662204605,West,Win,46.12183436002738,76.57768651608487,30.455852156057496
California,1910,Theodore,Bell,Democrat,Male,1922-09-04,Challenger,-6.733207640365507,West,Lose,38.27789185489391,50.10814510609172,11.83025325119781
California,1910,Hiram,Johnson,Republican,Male,1945-08-06,Challenger,6.733207640365507,West,Win,44.172484599589325,78.92402464065708,34.75154004106776
California,1914,John,Fredericks,Republican,Male,1945-08-26,Challenger,-25.734997986306887,West,Lose,45.14989733059548,75.95619438740589,30.806297056810404
California,1914,Hiram,Johnson,Third party,Male,1945-08-06,Challenger,25.734997986306887,West,Win,48.172484599589325,78.92402464065708,30.751540041067763
California,1918,William,Stephens,Third party,Male,1944-04-25,Challenger,100,West,Win,58.85831622176591,84.32854209445586,25.470225872689937
California,1922,Friend,Richardson,Republican,Male,1943-09-06,Challenger,24.775020969182066,West,Win,56.92539356605065,77.76043805612593,20.83504449007529
California,1922,Thomas,Woolwine,Democrat,Male,1925-07-08,Challenger,-24.775020969182066,West,Lose,48.01095140314853,50.68309377138946,2.6721423682409307
California,1926,Justus,Wardell,Democrat,Male,1945-07-01,Challenger,-48.51731485346306,West,Lose,54.34633812457221,72.99931553730322,18.652977412731005
California,1926,Clement,Young,Republican,Male,1947-12-24,Challenger,48.51731485346306,West,Win,57.51950718685831,78.652977412731,21.13347022587269
California,1930,James,Rolph,Republican,Male,1934-06-02,Challenger,49.90527732070563,West,Win,61.19917864476386,64.77207392197126,3.572895277207392
California,1934,Frank,Merriam,Republican,Male,1955-04-25,Challenger,12.83760381377664,West,Win,68.86789869952088,89.33607118412047,20.468172484599588
California,1934,Upton,Sinclair,Democrat,Male,1968-11-25,Challenger,-12.83760381377664,West,Lose,56.12320328542094,90.17932922655716,34.05612594113621
California,1938,Frank,Merriam,Republican,Male,1955-04-25,Challenger,-8.612417973952226,West,Lose,72.86789869952088,89.33607118412047,16.468172484599588
California,1938,Culbert,Olson,Democrat,Male,1962-04-13,Challenger,8.612417973952226,West,Win,61.99041752224504,85.42642026009582,23.43600273785079
California,1942,Culbert,Olson,Democrat,Male,1962-04-13,Challenger,-15.498462118110773,West,Lose,65.99041752224504,85.42642026009582,19.43600273785079
California,1942,Earl,Warren,Republican,Male,1974-07-09,Challenger,15.498462118110773,West,Win,51.630390143737166,83.30458590006845,31.67419575633128
California,1946,Earl,Warren,Republican,Male,1974-07-09,Incumbent,85.69739826329115,West,Win,55.630390143737166,83.30458590006845,27.67419575633128
California,1950,James,Roosevelt,Democrat,Male,1991-08-13,Challenger,-29.715855949373093,West,Lose,42.86926762491444,83.63860369609856,40.76933607118412
California,1950,Earl,Warren,Republican,Male,1974-07-09,Incumbent,29.715855949373093,West,Win,59.630390143737166,83.30458590006845,23.67419575633128
California,1954,Richard,Graves,Democrat,Male,1989-06-06,Challenger,-13.67658696137137,West,Lose,48.818617385352496,83.4031485284052,34.5845311430527
California,1954,Goodwin,Knight,Republican,Male,1970-05-22,Incumbent,13.67658696137137,West,Win,57.90280629705681,73.44558521560575,15.542778918548938
California,1958,Edmund,Brown,Democrat,Male,1996-02-16,Challenger,19.59945815900896,West,Win,53.541409993155376,90.8227241615332,37.281314168377826
California,1958,William,Knowland,Republican,Male,1974-02-23,Challenger,-19.59945815900896,West,Lose,50.36002737850787,65.66187542778918,15.301848049281315
California,1962,Edmund,Brown,Democrat,Male,1996-02-16,Incumbent,5.1364786601724575,West,Win,57.541409993155376,90.8227241615332,33.281314168377826
California,1962,Richard,Nixon,Republican,Male,1994-04-22,Challenger,-5.1364786601724575,West,Lose,49.82067077344285,81.28131416837782,31.460643394934976
California,1966,Edmund,Brown,Democrat,Male,1996-02-16,Challenger,-15.306926724795892,West,Lose,61.541409993155376,90.8227241615332,29.281314168377822
California,1966,Ronald,Reagan,Republican,Male,2004-06-05,Challenger,15.306926724795892,West,Win,55.74537987679671,93.32785763175907,37.582477754962355
California,1970,Ronald,Reagan,Republican,Male,2004-06-05,Incumbent,7.852305043011086,West,Win,59.74537987679671,93.32785763175907,33.582477754962355
California,1970,Jess,Unruh,Democrat,Male,1987-08-04,Challenger,-7.852305043011086,West,Lose,48.09856262833676,64.84325804243669,16.744695414099933
California,1974,Edmund,Brown,Democrat,Male,1996-02-16,Challenger,2.936823148005402,West,Win,69.54140999315537,90.8227241615332,21.281314168377822
California,1974,Houston,Flournoy,Republican,Male,2008-01-07,Challenger,-2.936823148005402,West,Lose,45.07871321013005,78.25051334702259,33.17180013689254
California,1978,Edmund,Brown,Democrat,Male,1996-02-16,Incumbent,21.11170887567979,West,Win,73.54140999315537,90.8227241615332,17.281314168377822
California,1978,Evelle,Younger,Republican,Male,1989-05-04,Challenger,-21.11170887567979,West,Lose,60.380561259411365,70.87474332648871,10.494182067077345
California,1982,Tom,Bradley,Democrat,Male,1998-09-29,Challenger,-1.217223348520207,West,Lose,64.85147159479808,80.75017111567419,15.898699520876113
California,1982,George,Deukmejian,Republican,Male,2018-05-08,Challenger,1.217223348520207,West,Win,54.41478439425051,89.919233401779607,35.50444900752909
California,1986,Tom,Bradley,Democrat,Male,1998-09-29,Challenger,-23.666471605576874,West,Lose,68.85147159479808,80.75017111567419,11.898699520876113
California,1986,George,Deukmejian,Republican,Male,2018-05-08,Incumbent,23.666471605576874,West,Win,58.41478439425051,89.919233401779607,31.50444900752909
Colorado,1876,Bela,Hughes,Democrat,Male,1902-10-03,Challenger,-3.0506006552602827,West,Lose,59.58384668035592,85.48939082819986,25.905544147843944
Colorado,1876,John,Routt,Republican,Male,1907-08-13,Challenger,3.0506006552602827,West,Win,50.53251197809719,81.29774127310061,30.765229295003422
Colorado,1878,W.,Loveland,Democrat,Male,1894-07-01,Challenger,-10.730178384862434,West,Lose,52.435318275154,68.08761122518823,15.652292950034223
Colorado,1878,Frederick,Pitkin,Republican,Male,1886-12-18,Challenger,10.730178384862434,West,Win,41.18001368925393,49.29774127310061,8.11772758384668
Colorado,1880,Frederick,Pitkin,Republican,Male,1886-12-18,Challenger,9.455510266861497,West,Win,43.181382614647504,49.29774127310061,6.116358658453114
Colorado,1884,Alva,Adams,Democrat,Male,1922-11-01,Challenger,-4.802749736793217,West,Lose,34.48049281314169,72.46543463381246,37.98494182067078
Colorado,1884,Benjamin,Eaton,Republican,Male,1904-10-29,Challenger,4.802749736793217,West,Win,50.8911704312115,70.86926762491444,19.978097193702943
Colorado,1886,Alva,Adams,Democrat,Male,1922-11-01,Challenger,4.314005352363964,West,Win,36.479123887748116,72.46543463381246,35.98631074606434
Colorado,1886,William,Meyer,Republican,Male,1923-08-22,Challenger,-4.314005352363964,West,Lose,39.56194387405886,76.35318275154005,36.79123887748118
Colorado,1888,Job,Cooper,Republican,Male,1899-01-20,Challenger,11.605985093643936,West,Win,44.99931553730322,55.20602327173169,10.206707734428473
Colorado,1888,Thomas,Patterson,Democrat,Male,1916-07-23,Challenger,-11.605985093643936,West,Lose,49.00479123887748,76.71457905544148,27.709787816564
Colorado,1890,John,Routt,Republican,Male,1907-08-13,Challenger,8.379757987199746,West,Win,64.53114305270363,81.29774127310061,16.76659822039699
Colorado,1892,Joseph,Helm,Republican,Male,1867-09-08,Challenger,-5.521741247504508,West,Lose,44.35044490075291,19.189596167008897,-25.16084873374401
Colorado,1894,Albert,Mcintire,Republican,Male,1935-01-31,Challenger,11.71354154221128,West,Win,41.804243668720055,82.03969883641342,40.23545516769336
Colorado,1896,Alva,Adams,Democrat,Male,1922-11-01,Challenger,9.786111372844616,West,Win,46.48049281314169,72.46543463381246,25.984941820670773
Colorado,1898,Henry,Wolcott,Republican,Male,1969-01-28,Challenger,-29.593082190363894,West,Lose,5.675564681724846,75.90417522245038,70.22861054072553
Colorado,1900,James,Orman,Third party,Male,1919-07-21,Challenger,10.536907124290778,West,Win,51.00068446269678,69.7056810403833,18.704996577686515
Colorado,1902,James,Peabody,Republican,Male,1917-11-23,Challenger,4.130965316992359,West,Win,50.20396988364134,65.2539356605065,15.049965776865161
Colorado,1904,Alva,Adams,Democrat,Male,1922-11-01,Challenger,3.9426462764834582,West,Win,54.47775496235455,72.46543463381246,17.987679671457904
Colorado,1904,James,Peabody,Republican,Male,1917-11-23,Challenger,-3.9426462764834582,West,Lose,52.205338809034906,65.2539356605065,13.048596851471595
Colorado,1906,Alva,Adams,Democrat,Male,1922-11-01,Challenger,-10.888646732687498,West,Lose,56.47638603696099,72.46543463381246,15.989048596851472
Colorado,1906,Henry,Buchtel,Republican,Male,1924-10-22,Challenger,10.888646732687498,West,Win,59.096509240246405,77.05954825462013,17.963039014373717
